YR,M,D,HR,MIN,DM
2010,7,22,18,0,9312.6
2010,7,22,19,0,8987.3
2010,7,22,20,0,8825
2010,7,22,21,0,8798.2
2010,7,22,22,0,8491
2010,7,22,23,0,7987.3
2010,7,22,24,0,7458.6
2010,7,23,1,0,7079.1
2010,7,23,2,0,6785.2
2010,7,23,3,0,6628.9
2010,7,23,4,0,6612.7
2010,7,23,5,0,6807.8
2010,7,23,6,0,7281.5
2010,7,23,7,0,7940.6
2010,7,23,8,0,8466.1
2010,7,23,9,0,8836.8
2010,7,23,10,0,9030.2
2010,7,23,11,0,9139.2
2010,7,23,12,0,9132.7
2010,7,23,13,0,9252
2010,7,23,14,0,9347.4
2010,7,23,15,0,9512
2010,7,23,16,0,9775
2010,7,23,17,0,9917.5
2010,7,23,18,0,9676.3
2010,7,23,19,0,9491.2
2010,7,23,20,0,9374.8
2010,7,23,21,0,8986
2010,7,23,22,0,8794.4
2010,7,23,23,0,8459.3
2010,7,23,24,0,8056
2010,7,24,1,0,7691.5
2010,7,24,2,0,7403.4
2010,7,24,3,0,7235.3
2010,7,24,4,0,7148.9
2010,7,24,5,0,7114.6
2010,7,24,6,0,7211.4
2010,7,24,7,0,7570.1
2010,7,24,8,0,8048.7
2010,7,24,9,0,8526.7
2010,7,24,10,0,8983.9
2010,7,24,11,0,9313.7
2010,7,24,12,0,9499.6
2010,7,24,13,0,9586.9
2010,7,24,14,0,9652.4
2010,7,24,15,0,9706.6
2010,7,24,16,0,9712.2
2010,7,24,17,0,9643.8
2010,7,24,18,0,9514.9
2010,7,24,19,0,9372.8
2010,7,24,20,0,9357.6
2010,7,24,21,0,9367.7
2010,7,24,22,0,9204
2010,7,24,23,0,8928
2010,7,24,24,0,8560.2
2010,7,25,1,0,8087.2
2010,7,25,2,0,7797.2
2010,7,25,3,0,7550
2010,7,25,4,0,7364.3
2010,7,25,5,0,7246.6
2010,7,25,6,0,7202.6
2010,7,25,7,0,7456.6
2010,7,25,8,0,7871.3
2010,7,25,9,0,8316.2
2010,7,25,10,0,8685.5
2010,7,25,11,0,8943.4
2010,7,25,12,0,9097
2010,7,25,13,0,9207.1
2010,7,25,14,0,9218.4
2010,7,25,15,0,8653.3
2010,7,25,16,0,8271.9
2010,7,25,17,0,8162
2010,7,25,18,0,8132.4
2010,7,25,19,0,8077.2
2010,7,25,20,0,8131.2
2010,7,25,21,0,8249.6
2010,7,25,22,0,8082.4
2010,7,25,23,0,7651.5
2010,7,25,24,0,7139.3
2010,7,26,1,0,6727.4
2010,7,26,2,0,6466.9
2010,7,26,3,0,6311.7
2010,7,26,4,0,6286.6
2010,7,26,5,0,6415.7
2010,7,26,6,0,6788.5
2010,7,26,7,0,7414.9
2010,7,26,8,0,7978.4
2010,7,26,9,0,8431.8
2010,7,26,10,0,8719.8
2010,7,26,11,0,8885.1
2010,7,26,12,0,8993.4
2010,7,26,13,0,9090.3
2010,7,26,14,0,9180.6
2010,7,26,15,0,9303.1
2010,7,26,16,0,9383.6
2010,7,26,17,0,9320.4
2010,7,26,18,0,8920.8
2010,7,26,19,0,8586.2
2010,7,26,20,0,8414.5
2010,7,26,21,0,8333
2010,7,26,22,0,8003.4
2010,7,26,23,0,7454
2010,7,26,24,0,6916.4
2010,7,27,1,0,6536.6
2010,7,27,2,0,6273.3
2010,7,27,3,0,6127.6
2010,7,27,4,0,6101.9
2010,7,27,5,0,6283.2
2010,7,27,6,0,6777.7
2010,7,27,7,0,7458.8
2010,7,27,8,0,8064.5
2010,7,27,9,0,8546.9
2010,7,27,10,0,8898.7
2010,7,27,11,0,9137.4
2010,7,27,12,0,9249
2010,7,27,13,0,9369.3
2010,7,27,14,0,9488.3
2010,7,27,15,0,9609.2
2010,7,27,16,0,9670.1
2010,7,27,17,0,9606.4
2010,7,27,18,0,9219.2
2010,7,27,19,0,8870
2010,7,27,20,0,8731.4
2010,7,27,21,0,8650.7
2010,7,27,22,0,8333.6
2010,7,27,23,0,7835.6
2010,7,27,24,0,7320.8
2010,7,28,1,0,6951.2
2010,7,28,2,0,6699.6
2010,7,28,3,0,6544
2010,7,28,4,0,6504.2
2010,7,28,5,0,6661.8
2010,7,28,6,0,7174.4
2010,7,28,7,0,7860.9
2010,7,28,8,0,8459.4
2010,7,28,9,0,8949.1
2010,7,28,10,0,9326.8
2010,7,28,11,0,9553.6
2010,7,28,12,0,9748.7
2010,7,28,13,0,9943.1
2010,7,28,14,0,10061.2
2010,7,28,15,0,10168.7
2010,7,28,16,0,10309.5
2010,7,28,17,0,10234.4
2010,7,28,18,0,9818.4
2010,7,28,19,0,9529.4
2010,7,28,20,0,9418.1
2010,7,28,21,0,9303.6
2010,7,28,22,0,8985
2010,7,28,23,0,8451.7
2010,7,28,24,0,7901.9
2010,7,29,1,0,7506.9
2010,7,29,2,0,7241.8
2010,7,29,3,0,7086.5
2010,7,29,4,0,7060.8
2010,7,29,5,0,7285.9
2010,7,29,6,0,7801.2
2010,7,29,7,0,8467.6
2010,7,29,8,0,8898.8
2010,7,29,9,0,9290
2010,7,29,10,0,9620.4
2010,7,29,11,0,9796.1
2010,7,29,12,0,9935.5
2010,7,29,13,0,10122.7
2010,7,29,14,0,10105.4
2010,7,29,15,0,10179.8
2010,7,29,16,0,10183.6
2010,7,29,17,0,9989.7
2010,7,29,18,0,9513.3
2010,7,29,19,0,9090.4
2010,7,29,20,0,8854.1
2010,7,29,21,0,8699
2010,7,29,22,0,8273.8
2010,7,29,23,0,7662
2010,7,29,24,0,7045.4
2010,7,30,1,0,6604.2
2010,7,30,2,0,6282.2
2010,7,30,3,0,6086.2
2010,7,30,4,0,6018
2010,7,30,5,0,6151.8
2010,7,30,6,0,6588.5
2010,7,30,7,0,7181.4
2010,7,30,8,0,7716
2010,7,30,9,0,8118.3
2010,7,30,10,0,8326.9
2010,7,30,11,0,8447.4
2010,7,30,12,0,8516.6
2010,7,30,13,0,8552.6
2010,7,30,14,0,8548.8
2010,7,30,15,0,8558.5
2010,7,30,16,0,8552.2
2010,7,30,17,0,8463.2
2010,7,30,18,0,8082.2
2010,7,30,19,0,7799.1
2010,7,30,20,0,7662.6
2010,7,30,21,0,7553.6
2010,7,30,22,0,7264
2010,7,30,23,0,6870.8
2010,7,30,24,0,6456.8
2010,7,31,1,0,6114.1
2010,7,31,2,0,5856.2
2010,7,31,3,0,5668.3
2010,7,31,4,0,5544.4
2010,7,31,5,0,5471.8
2010,7,31,6,0,5500.6
2010,7,31,7,0,5749
2010,7,31,8,0,6082.2
2010,7,31,9,0,6404.6
2010,7,31,10,0,6691.4
2010,7,31,11,0,6859
2010,7,31,12,0,6939.3
2010,7,31,13,0,6979.6
2010,7,31,14,0,7030
2010,7,31,15,0,7076.4
2010,7,31,16,0,7094.6
2010,7,31,17,0,7054.2
2010,7,31,18,0,6909.5
2010,7,31,19,0,6747.6
2010,7,31,20,0,6720
2010,7,31,21,0,6694.9
2010,7,31,22,0,6529.2
2010,7,31,23,0,6298.9
2010,7,31,24,0,6043.5
2010,8,1,1,0,5816
2010,8,1,2,0,5665.5
2010,8,1,3,0,5558.9
2010,8,1,4,0,5499.3
2010,8,1,5,0,5472.7
2010,8,1,6,0,5496.1
2010,8,1,7,0,5694.3
2010,8,1,8,0,6013.3
2010,8,1,9,0,6377.7
2010,8,1,10,0,6717.3
2010,8,1,11,0,6843.5
2010,8,1,12,0,6867.4
2010,8,1,13,0,6864.3
2010,8,1,14,0,6855.6
2010,8,1,15,0,6819.4
2010,8,1,16,0,6768.6
2010,8,1,17,0,6717.6
2010,8,1,18,0,6673.4
2010,8,1,19,0,6684.7
2010,8,1,20,0,6829.6
2010,8,1,21,0,6905.1
2010,8,1,22,0,6760.9
2010,8,1,23,0,6468.9
2010,8,1,24,0,6149.8
2010,8,2,1,0,5899
2010,8,2,2,0,5738.9
2010,8,2,3,0,5665.7
2010,8,2,4,0,5725.7
2010,8,2,5,0,5968
2010,8,2,6,0,6451.6
2010,8,2,7,0,7131
2010,8,2,8,0,7760.3
2010,8,2,9,0,8202.7
2010,8,2,10,0,8481.2
2010,8,2,11,0,8654.9
2010,8,2,12,0,8758.5
2010,8,2,13,0,8858.1
2010,8,2,14,0,8899.5
2010,8,2,15,0,8882.9
2010,8,2,16,0,8827.6
2010,8,2,17,0,8690.6
2010,8,2,18,0,8246.6
2010,8,2,19,0,7938.6
2010,8,2,20,0,7838.1
2010,8,2,21,0,7706.6
2010,8,2,22,0,7376
2010,8,2,23,0,6908.6
2010,8,2,24,0,6429.2
2010,8,3,1,0,6108.2
2010,8,3,2,0,5890.8
2010,8,3,3,0,5782.4
2010,8,3,4,0,5807.1
2010,8,3,5,0,6056.9
2010,8,3,6,0,6571.8
2010,8,3,7,0,7191.7
2010,8,3,8,0,7713.6
2010,8,3,9,0,8152
2010,8,3,10,0,8436
2010,8,3,11,0,8695.7
2010,8,3,12,0,8856.8
2010,8,3,13,0,8968.7
2010,8,3,14,0,8892.5
2010,8,3,15,0,9082.8
2010,8,3,16,0,9107.2
2010,8,3,17,0,8977.5
2010,8,3,18,0,8596.1
2010,8,3,19,0,8366.1
2010,8,3,20,0,8321.3
2010,8,3,21,0,8228.9
2010,8,3,22,0,7907.6
2010,8,3,23,0,7414.8
2010,8,3,24,0,6916.5
2010,8,4,1,0,6610.8
2010,8,4,2,0,6393.3
2010,8,4,3,0,6272.9
2010,8,4,4,0,6282.9
2010,8,4,5,0,6515.8
2010,8,4,6,0,7053.7
2010,8,4,7,0,7735.8
2010,8,4,8,0,8311.5
2010,8,4,9,0,8895
2010,8,4,10,0,9339.4
2010,8,4,11,0,9666.9
2010,8,4,12,0,9893.2
2010,8,4,13,0,10049.4
2010,8,4,14,0,10132.4
2010,8,4,15,0,10254.8
2010,8,4,16,0,10304
2010,8,4,17,0,10233.6
2010,8,4,18,0,9815.1
2010,8,4,19,0,9541.3
2010,8,4,20,0,9508.1
2010,8,4,21,0,9415.9
2010,8,4,22,0,9038.9
2010,8,4,23,0,8447.4
2010,8,4,24,0,7898.3
2010,8,5,1,0,7513.4
2010,8,5,2,0,7260.4
2010,8,5,3,0,7139.9
2010,8,5,4,0,7139.9
2010,8,5,5,0,7372.6
2010,8,5,6,0,7869.2
2010,8,5,7,0,8575.1
2010,8,5,8,0,9212.8
2010,8,5,9,0,9713.4
2010,8,5,10,0,10092.2
2010,8,5,11,0,10387.9
2010,8,5,12,0,10576.8
2010,8,5,13,0,10641.5
2010,8,5,14,0,10651.3
2010,8,5,15,0,10639.4
2010,8,5,16,0,10650.2
2010,8,5,17,0,10559.1
2010,8,5,18,0,10160.8
2010,8,5,19,0,9860.8
2010,8,5,20,0,9758.7
2010,8,5,21,0,9630.7
2010,8,5,22,0,9263.2
2010,8,5,23,0,8715.9
2010,8,5,24,0,8164.3
2010,8,6,1,0,7744.7
2010,8,6,2,0,7449.1
2010,8,6,3,0,7259.9
2010,8,6,4,0,7195.5
2010,8,6,5,0,7365.9
2010,8,6,6,0,7782
2010,8,6,7,0,8398.7
2010,8,6,8,0,8957.5
2010,8,6,9,0,9349.7
2010,8,6,10,0,9552.5
2010,8,6,11,0,9694.7
2010,8,6,12,0,9754.3
2010,8,6,13,0,9743
2010,8,6,14,0,9675.2
2010,8,6,15,0,9641.8
2010,8,6,16,0,9569.2
2010,8,6,17,0,9354.7
2010,8,6,18,0,8789.7
2010,8,6,19,0,8358.4
2010,8,6,20,0,8103.5
2010,8,6,21,0,7853.6
2010,8,6,22,0,7508.8
2010,8,6,23,0,7065.2
2010,8,6,24,0,6614.2
2010,8,7,1,0,6283.6
2010,8,7,2,0,6017.1
2010,8,7,3,0,5825.6
2010,8,7,4,0,5708.5
2010,8,7,5,0,5680.7
2010,8,7,6,0,5750.4
2010,8,7,7,0,6004.2
2010,8,7,8,0,6398.8
2010,8,7,9,0,6761.9
2010,8,7,10,0,7053
2010,8,7,11,0,7259
2010,8,7,12,0,7367.2
2010,8,7,13,0,7402.1
2010,8,7,14,0,7427.9
2010,8,7,15,0,7469.4
2010,8,7,16,0,7506.7
2010,8,7,17,0,7477.5
2010,8,7,18,0,7370.1
2010,8,7,19,0,7283.8
2010,8,7,20,0,7343.9
2010,8,7,21,0,7371.4
2010,8,7,22,0,7245.6
2010,8,7,23,0,7001.7
2010,8,7,24,0,6694.1
2010,8,8,1,0,6408.8
2010,8,8,2,0,6190.7
2010,8,8,3,0,6048.5
2010,8,8,4,0,5951.4
2010,8,8,5,0,5928.3
2010,8,8,6,0,5961
2010,8,8,7,0,6106.1
2010,8,8,8,0,6374
2010,8,8,9,0,6755.2
2010,8,8,10,0,7154
2010,8,8,11,0,7497.8
2010,8,8,12,0,7732.8
2010,8,8,13,0,7884.9
2010,8,8,14,0,7972.2
2010,8,8,15,0,7964.3
2010,8,8,16,0,7917.5
2010,8,8,17,0,7861.7
2010,8,8,18,0,7774.9
2010,8,8,19,0,7762.2
2010,8,8,20,0,7966
2010,8,8,21,0,8051.3
2010,8,8,22,0,7886.6
2010,8,8,23,0,7560
2010,8,8,24,0,7198.3
2010,8,9,1,0,6912.2
2010,8,9,2,0,6688.2
2010,8,9,3,0,6560.6
2010,8,9,4,0,6584.3
2010,8,9,5,0,6810.7
2010,8,9,6,0,7259.4
2010,8,9,7,0,7914.7
2010,8,9,8,0,8539.2
2010,8,9,9,0,9076.2
2010,8,9,10,0,9488.2
2010,8,9,11,0,9778.6
2010,8,9,12,0,9981.3
2010,8,9,13,0,10125.1
2010,8,9,14,0,10221.1
2010,8,9,15,0,10270.2
2010,8,9,16,0,10203.5
2010,8,9,17,0,9997.9
2010,8,9,18,0,9528.2
2010,8,9,19,0,9244.9
2010,8,9,20,0,9209.2
2010,8,9,21,0,9085.4
2010,8,9,22,0,8718.8
2010,8,9,23,0,8149.5
2010,8,9,24,0,7586.1
2010,8,10,1,0,7177.4
2010,8,10,2,0,6931.7
2010,8,10,3,0,6807.5
2010,8,10,4,0,6823.4
2010,8,10,5,0,7064.3
2010,8,10,6,0,7547.9
2010,8,10,7,0,8178.2
2010,8,10,8,0,8694.9
2010,8,10,9,0,9111.8
2010,8,10,10,0,9394.2
2010,8,10,11,0,9671.4
2010,8,10,12,0,9913.6
2010,8,10,13,0,10061.6
2010,8,10,14,0,10124.7
2010,8,10,15,0,10163.5
2010,8,10,16,0,10131.3
2010,8,10,17,0,10005.1
2010,8,10,18,0,9658.9
2010,8,10,19,0,9433.7
2010,8,10,20,0,9347.1
2010,8,10,21,0,9242.2
2010,8,10,22,0,8892.5
2010,8,10,23,0,8364.7
2010,8,10,24,0,7830.2
2010,8,11,1,0,7452.6
2010,8,11,2,0,7200.3
2010,8,11,3,0,7031
2010,8,11,4,0,6997.2
2010,8,11,5,0,7188
2010,8,11,6,0,7646.9
2010,8,11,7,0,8278.1
2010,8,11,8,0,8862.4
2010,8,11,9,0,9297.7
2010,8,11,10,0,9679.8
2010,8,11,11,0,9921.1
2010,8,11,12,0,10073.2
2010,8,11,13,0,10184.8
2010,8,11,14,0,10247.3
2010,8,11,15,0,10295.1
2010,8,11,16,0,10336
2010,8,11,17,0,10167.5
2010,8,11,18,0,9632.4
2010,8,11,19,0,9263.1
2010,8,11,20,0,9155.4
2010,8,11,21,0,8956.2
2010,8,11,22,0,8586.2
2010,8,11,23,0,8031.6
2010,8,11,24,0,7498.1
2010,8,12,1,0,7120.2
2010,8,12,2,0,6847
2010,8,12,3,0,6688.9
2010,8,12,4,0,6681.7
2010,8,12,5,0,6884.1
2010,8,12,6,0,7384.3
2010,8,12,7,0,7926.5
2010,8,12,8,0,8364.7
2010,8,12,9,0,8651.3
2010,8,12,10,0,8774.7
2010,8,12,11,0,8824.9
2010,8,12,12,0,8804.1
2010,8,12,13,0,8744.2
2010,8,12,14,0,8673.4
2010,8,12,15,0,8589
2010,8,12,16,0,8515.4
2010,8,12,17,0,8413.1
2010,8,12,18,0,8080.6
2010,8,12,19,0,7871.7
2010,8,12,20,0,7775.1
2010,8,12,21,0,7549.3
2010,8,12,22,0,7197.1
2010,8,12,23,0,6748.5
2010,8,12,24,0,6303.5
2010,8,13,1,0,5986.6
2010,8,13,2,0,5769.6
2010,8,13,3,0,5651.1
2010,8,13,4,0,5640.3
2010,8,13,5,0,5847.5
2010,8,13,6,0,6344.5
2010,8,13,7,0,6875.8
2010,8,13,8,0,7311.8
2010,8,13,9,0,7624
2010,8,13,10,0,7879.7
2010,8,13,11,0,8061.7
2010,8,13,12,0,8170.7
2010,8,13,13,0,8217.2
2010,8,13,14,0,8187.9
2010,8,13,15,0,8164
2010,8,13,16,0,8117.8
2010,8,13,17,0,7971.5
2010,8,13,18,0,7540.7
2010,8,13,19,0,7247.2
2010,8,13,20,0,7138.6
2010,8,13,21,0,6938.4
2010,8,13,22,0,6648.6
2010,8,13,23,0,6266.5
2010,8,13,24,0,5880.1
2010,8,14,1,0,5600.6
2010,8,14,2,0,5383.5
2010,8,14,3,0,5244
2010,8,14,4,0,5167.9
2010,8,14,5,0,5140.5
2010,8,14,6,0,5212.4
2010,8,14,7,0,5510.6
2010,8,14,8,0,5896
2010,8,14,9,0,6224.2
2010,8,14,10,0,6504.7
2010,8,14,11,0,6698.9
2010,8,14,12,0,6764.4
2010,8,14,13,0,6755.8
2010,8,14,14,0,6743.1
2010,8,14,15,0,6724.6
2010,8,14,16,0,6712.2
2010,8,14,17,0,6654.1
2010,8,14,18,0,6514.7
2010,8,14,19,0,6412.9
2010,8,14,20,0,6476.3
2010,8,14,21,0,6422.3
2010,8,14,22,0,6270.7
2010,8,14,23,0,6039.4
2010,8,14,24,0,5771.7
2010,8,15,1,0,5516.5
2010,8,15,2,0,5343.7
2010,8,15,3,0,5240.6
2010,8,15,4,0,5192.9
2010,8,15,5,0,5188.7
2010,8,15,6,0,5214.2
2010,8,15,7,0,5387.5
2010,8,15,8,0,5742.3
2010,8,15,9,0,6074.5
2010,8,15,10,0,6364
2010,8,15,11,0,6522.2
2010,8,15,12,0,6591.9
2010,8,15,13,0,6636.5
2010,8,15,14,0,6629.8
2010,8,15,15,0,6627.7
2010,8,15,16,0,6648.4
2010,8,15,17,0,6668.7
2010,8,15,18,0,6661
2010,8,15,19,0,6683
2010,8,15,20,0,6719.1
2010,8,15,21,0,6705
2010,8,15,22,0,6606.4
2010,8,15,23,0,6375.4
2010,8,15,24,0,6054.8
2010,8,16,1,0,5771.6
2010,8,16,2,0,5614
2010,8,16,3,0,5597.6
2010,8,16,4,0,5713.2
2010,8,16,5,0,6029.2
2010,8,16,6,0,6559.9
2010,8,16,7,0,7198.8
2010,8,16,8,0,7788.5
2010,8,16,9,0,8250.2
2010,8,16,10,0,8589.8
2010,8,16,11,0,8815.2
2010,8,16,12,0,8995.2
2010,8,16,13,0,9149.1
2010,8,16,14,0,9317.3
2010,8,16,15,0,9408.7
2010,8,16,16,0,9433.7
2010,8,16,17,0,9321.7
2010,8,16,18,0,8814.4
2010,8,16,19,0,8577.9
2010,8,16,20,0,8596
2010,8,16,21,0,8452.1
2010,8,16,22,0,8108.8
2010,8,16,23,0,7602.3
2010,8,16,24,0,7110.4
2010,8,17,1,0,6763.3
2010,8,17,2,0,6534.5
2010,8,17,3,0,6389.1
2010,8,17,4,0,6348.7
2010,8,17,5,0,6543.1
2010,8,17,6,0,7035.8
2010,8,17,7,0,7673.2
2010,8,17,8,0,8277.1
2010,8,17,9,0,8793.1
2010,8,17,10,0,9138.7
2010,8,17,11,0,9334.4
2010,8,17,12,0,9390.9
2010,8,17,13,0,9440.6
2010,8,17,14,0,9513.9
2010,8,17,15,0,9670.8
2010,8,17,16,0,9706.1
2010,8,17,17,0,9631.2
2010,8,17,18,0,9177.2
2010,8,17,19,0,8866.7
2010,8,17,20,0,8812.3
2010,8,17,21,0,8604.7
2010,8,17,22,0,8197.5
2010,8,17,23,0,7614.2
2010,8,17,24,0,7056.2
2010,8,18,1,0,6660.6
2010,8,18,2,0,6387.1
2010,8,18,3,0,6224.4
2010,8,18,4,0,6175.1
2010,8,18,5,0,6361.4
2010,8,18,6,0,6810.5
2010,8,18,7,0,7367.9
2010,8,18,8,0,7835.9
2010,8,18,9,0,8147.3
2010,8,18,10,0,8321.8
2010,8,18,11,0,8446.3
2010,8,18,12,0,8538
2010,8,18,13,0,8578.6
2010,8,18,14,0,8720.2
2010,8,18,15,0,8846.2
2010,8,18,16,0,8831.3
2010,8,18,17,0,8693
2010,8,18,18,0,8337.1
2010,8,18,19,0,8148.5
2010,8,18,20,0,8043.2
2010,8,18,21,0,7866.5
2010,8,18,22,0,7540.3
2010,8,18,23,0,7053.8
2010,8,18,24,0,6581.1
2010,8,19,1,0,6247.7
2010,8,19,2,0,6022.4
2010,8,19,3,0,5900.7
2010,8,19,4,0,5871.7
2010,8,19,5,0,6076.8
2010,8,19,6,0,6566.4
2010,8,19,7,0,7196
2010,8,19,8,0,7788.2
2010,8,19,9,0,8256.9
2010,8,19,10,0,8584.6
2010,8,19,11,0,8798.7
2010,8,19,12,0,8942.2
2010,8,19,13,0,9076.8
2010,8,19,14,0,9177.2
2010,8,19,15,0,9270.3
2010,8,19,16,0,9316.8
2010,8,19,17,0,9146.5
2010,8,19,18,0,8650.8
2010,8,19,19,0,8330
2010,8,19,20,0,8278.4
2010,8,19,21,0,8112
2010,8,19,22,0,7796.8
2010,8,19,23,0,7376.4
2010,8,19,24,0,6900.2
2010,8,20,1,0,6577.4
2010,8,20,2,0,6336.8
2010,8,20,3,0,6179.8
2010,8,20,4,0,6155
2010,8,20,5,0,6367.3
2010,8,20,6,0,6836.9
2010,8,20,7,0,7436.2
2010,8,20,8,0,8025.1
2010,8,20,9,0,8499.2
2010,8,20,10,0,8818.1
2010,8,20,11,0,9080.4
2010,8,20,12,0,9233.2
2010,8,20,13,0,9303.4
2010,8,20,14,0,9308.9
2010,8,20,15,0,9301.5
2010,8,20,16,0,9252.2
2010,8,20,17,0,9107.2
2010,8,20,18,0,8667.1
2010,8,20,19,0,8352.8
2010,8,20,20,0,8234.6
2010,8,20,21,0,7997.3
2010,8,20,22,0,7619.4
2010,8,20,23,0,7117.2
2010,8,20,24,0,6632.2
2010,8,21,1,0,6250.6
2010,8,21,2,0,5960.6
2010,8,21,3,0,5750.2
2010,8,21,4,0,5614.6
2010,8,21,5,0,5592.2
2010,8,21,6,0,5636.8
2010,8,21,7,0,5886.6
2010,8,21,8,0,6280.6
2010,8,21,9,0,6659.9
2010,8,21,10,0,7016.9
2010,8,21,11,0,7259.8
2010,8,21,12,0,7363.8
2010,8,21,13,0,7379.9
2010,8,21,14,0,7392.3
2010,8,21,15,0,7403.4
2010,8,21,16,0,7379
2010,8,21,17,0,7306.1
2010,8,21,18,0,7206.3
2010,8,21,19,0,7211.6
2010,8,21,20,0,7361
2010,8,21,21,0,7364.5
2010,8,21,22,0,7241.1
2010,8,21,23,0,7026.4
2010,8,21,24,0,6741.3
2010,8,22,1,0,6480.9
2010,8,22,2,0,6299.2
2010,8,22,3,0,6169.3
2010,8,22,4,0,6111.4
2010,8,22,5,0,6111.8
2010,8,22,6,0,6166.2
2010,8,22,7,0,6313.7
2010,8,22,8,0,6605.2
2010,8,22,9,0,6947.9
2010,8,22,10,0,7254.1
2010,8,22,11,0,7466.6
2010,8,22,12,0,7674.5
2010,8,22,13,0,7741.4
2010,8,22,14,0,7606
2010,8,22,15,0,7520.9
2010,8,22,16,0,7509.7
2010,8,22,17,0,7500.3
2010,8,22,18,0,7441.8
2010,8,22,19,0,7409.9
2010,8,22,20,0,7474.9
2010,8,22,21,0,7378.2
2010,8,22,22,0,7163
2010,8,22,23,0,6766.2
2010,8,22,24,0,6342.3
2010,8,23,1,0,6035.5
2010,8,23,2,0,5835.4
2010,8,23,3,0,5719.6
2010,8,23,4,0,5760.1
2010,8,23,5,0,6023.5
2010,8,23,6,0,6497.5
2010,8,23,7,0,7075.5
2010,8,23,8,0,7539.3
2010,8,23,9,0,7854.9
2010,8,23,10,0,7996.2
2010,8,23,11,0,8022.2
2010,8,23,12,0,7987.9
2010,8,23,13,0,7914.4
2010,8,23,14,0,7857.3
2010,8,23,15,0,7817.9
2010,8,23,16,0,7737.9
2010,8,23,17,0,7570.8
2010,8,23,18,0,7197.9
2010,8,23,19,0,7040.8
2010,8,23,20,0,6886.7
2010,8,23,21,0,6619.4
2010,8,23,22,0,6263.6
2010,8,23,23,0,5825.7
2010,8,23,24,0,5373.4
2010,8,24,1,0,5092.2
2010,8,24,2,0,4919.3
2010,8,24,3,0,4835.5
2010,8,24,4,0,4865
2010,8,24,5,0,5104.9
2010,8,24,6,0,5593.2
2010,8,24,7,0,6147.8
2010,8,24,8,0,6646.6
2010,8,24,9,0,6972.4
2010,8,24,10,0,7145.7
2010,8,24,11,0,7215.6
2010,8,24,12,0,7246.6
2010,8,24,13,0,7276.9
2010,8,24,14,0,7275.7
2010,8,24,15,0,7258.9
2010,8,24,16,0,7238.5
2010,8,24,17,0,7158.4
2010,8,24,18,0,6863.5
2010,8,24,19,0,6730.5
2010,8,24,20,0,6632.2
2010,8,24,21,0,6400.2
2010,8,24,22,0,6086.4
2010,8,24,23,0,5649.3
2010,8,24,24,0,5228.6
2010,8,25,1,0,4963.1
2010,8,25,2,0,4791.1
2010,8,25,3,0,4706.5
2010,8,25,4,0,4730.4
2010,8,25,5,0,4986.8
2010,8,25,6,0,5507.6
2010,8,25,7,0,6091.6
2010,8,25,8,0,6611.9
2010,8,25,9,0,6938.7
2010,8,25,10,0,7155.2
2010,8,25,11,0,7263.9
2010,8,25,12,0,7305.5
2010,8,25,13,0,7344.3
2010,8,25,14,0,7351.9
2010,8,25,15,0,7367.4
2010,8,25,16,0,7376.5
2010,8,25,17,0,7294.9
2010,8,25,18,0,6994
2010,8,25,19,0,6875.6
2010,8,25,20,0,6826.8
2010,8,25,21,0,6610.7
2010,8,25,22,0,6305.2
2010,8,25,23,0,5869.4
2010,8,25,24,0,5449.1
2010,8,26,1,0,5169.4
2010,8,26,2,0,4994.3
2010,8,26,3,0,4883.6
2010,8,26,4,0,4888.2
2010,8,26,5,0,5119.4
2010,8,26,6,0,5627.6
2010,8,26,7,0,6250.5
2010,8,26,8,0,6847.1
2010,8,26,9,0,7310.7
2010,8,26,10,0,7602.7
2010,8,26,11,0,7807.5
2010,8,26,12,0,7916.1
2010,8,26,13,0,7975.6
2010,8,26,14,0,8006.5
2010,8,26,15,0,8016
2010,8,26,16,0,8000.5
2010,8,26,17,0,7841.7
2010,8,26,18,0,7434.9
2010,8,26,19,0,7169.2
2010,8,26,20,0,7044.9
2010,8,26,21,0,6765
2010,8,26,22,0,6374.6
2010,8,26,23,0,5899.9
2010,8,26,24,0,5451.2
2010,8,27,1,0,5121.2
2010,8,27,2,0,4905.6
2010,8,27,3,0,4790
2010,8,27,4,0,4778.3
2010,8,27,5,0,4993.6
2010,8,27,6,0,5432.2
2010,8,27,7,0,5983.9
2010,8,27,8,0,6510.7
2010,8,27,9,0,6920.1
2010,8,27,10,0,7169.5
2010,8,27,11,0,7304.3
2010,8,27,12,0,7394.7
2010,8,27,13,0,7459.3
2010,8,27,14,0,7481.1
2010,8,27,15,0,7531.9
2010,8,27,16,0,7546.5
2010,8,27,17,0,7442.7
2010,8,27,18,0,7081.6
2010,8,27,19,0,6888.9
2010,8,27,20,0,6809.8
2010,8,27,21,0,6566.7
2010,8,27,22,0,6272.1
2010,8,27,23,0,5881.2
2010,8,27,24,0,5482.5
2010,8,28,1,0,5197.6
2010,8,28,2,0,4995.5
2010,8,28,3,0,4860.4
2010,8,28,4,0,4789.9
2010,8,28,5,0,4792.3
2010,8,28,6,0,4871.1
2010,8,28,7,0,5109.5
2010,8,28,8,0,5478.1
2010,8,28,9,0,5840.1
2010,8,28,10,0,6159.7
2010,8,28,11,0,6333.3
2010,8,28,12,0,6449.8
